"","CDC11","SWI4","CDC10","SPT16","SWI4_SWI6","ACT1","HTB1","HO","CAF4","MBP1_SWI6","PHO2","CTS1","ACE2","TRP4","LEU2","FLO1","CLB5","CLB6","FLO10","SNF6","PCL1","PHO5","GAL1","LEU3","SIN3","STE6","HDA1_TUP1","TUP1","EGT2","CLN2","FUS1","UME6","RAD5","CHO2","INO2_INO4","RNR3","SUC2","MEK1","LEU4","CAF16","CDC6","PHO4","POX1","ADH2","PHO84","CAR1","ALPHA1","FAS1","SPT21","MIG1"
"11",0.612182249742622,0.37493405117681,0.687111561931046,0.229083000449464,0.404910024002154,0.495964432630338,0.415205706699903,0.610490101557796,0.716782312141731,0.127784811658785,0.872215188341215,0.372541121921417,0.0603133796248585,0.933154605077578,0.613773050006892,0.0471666360130565,0.329123235161967,0.29219366660824,0.0321861200858888,0.939686620375141,0.618723868163339,0.723145122220517,0.0189918226137999,0.379484898410738,0.620515101589262,0.732143971212017,0.770916999550536,0.127784811658785,0.159727565747133,0.517071513262432,0.804727789015018,0.950316980248317,0.387295309857432,0.989200981890524,0.985412182173716,0.748990948415456,0.281022707114297,0.0167854976851094,0.811599440065992,0.283217687858269,0.302307125806172,0.770916999550536,0.0263288126413315,0.714345213727359,0.925701168558148,0.0131199917587686,0.72768534654971,0.994198892079593,0.0793383726850152,0.15010433155112
"12",0.778835683896247,0.572312558399834,0.830482347270099,0.98363697109744,0.545787378378534,0.995001399407798,0.993085819918471,0.727599397863721,0.209509195061401,0.043773886980489,0.956226113019511,0.736599351163916,0.453645563684404,0.978107103522198,0.973616171903039,0.015231788088564,0.132915634472024,0.114252383017292,0.0102845677583476,0.546354436315596,0.783560098727226,0.482606439552346,0.110014342232998,0.836270880652592,0.163729119347408,0.435350064207363,0.0163630289025605,0.043773886980489,0.710905161512382,0.861429994558799,0.33040257508819,0.716514884727076,0.164934178713506,0.925075311509392,0.904309293265353,0.905210285703819,0.534385714065077,0.114414715914973,0.964952822680794,0.790490804938599,0.0885145326127426,0.0163630289025605,0.169874521886594,0.651194771534587,0.0580158321806388,0.0914117217937638,0.895311178759065,0.959962026492143,0.324842791538686,0.241631424054503
"13",0.799513477542933,0.602443022989479,0.847278289000288,0.694830393884331,0.617308702369231,0.88289690937234,0.8447245978626,0.6872877609066,0.843470719875768,0.147882965859026,0.852117034140974,0.748297351992224,0.426601456943899,0.921781548655747,0.846210342326228,0.0553902931753479,0.367544045364544,0.328413816301516,0.0379017714706143,0.573398543056101,0.803907394669716,0.776712058614923,0.0324147779426149,0.507326714228839,0.492673285771161,0.658322289177577,0.305169606115669,0.147882965859026,0.687832439932166,0.811671010096686,0.709934393754999,0.854916495503858,0.428172845188758,0.966003982595099,0.955022034333063,0.715826349229831,0.468324767061683,0.0525069538081035,0.860180980057503,0.156529280124232,0.244017192051114,0.305169606115669,0.0806927447826241,0.87104693811327,0.619201373949751,0.0413690458703009,0.692860095895548,0.981775160074015,0.807485380209982,0.0482955104671419
"14",0.836619468108108,0.660536457533852,0.876905054142755,0.9897724930197,0.668542650571582,0.996889163609126,0.99569388823126,0.679484953476882,0.963872662745416,0.138702017487958,0.861297982512042,0.896058070680622,0.860875804675743,0.927008021139878,0.857024770265462,0.0516037802702349,0.350332637193151,0.312130477840261,0.0352661502907581,0.139124195324257,0.840362535474302,0.589834671018929,0.0248531689189355,0.397153643192723,0.602846356807277,0.7151360180637,0.0102275069802998,0.138702017487958,0.948256154855435,0.908510159345524,0.792771591477449,0.585440047550946,0.409962650562825,0.875276348865745,0.847053479124292,0.730795446222751,0.332426555063543,0.18780659140988,0.817735566194294,0.0361273372545838,0.17357219827722,0.0102275069802998,0.268072580784073,0.660651428691567,0.036847132445939,0.152590638864472,0.708546395314182,0.933559050357453,0.3467392611783,0.120650679804385
"15",0.98584151502099,0.963581492935952,0.989782031578818,0.867828159825876,0.968137899502768,0.956028437322238,0.940076983139448,0.345799701746108,0.6864471482113,0.944098241394386,0.0559017586056143,0.669394773668409,0.172566680936143,0.108019318456738,0.938494342243064,0.850886325842131,0.982624564512302,0.979418555706429,0.793117171311783,0.827433319063857,0.986222188138398,0.35196876552895,0.0199950605400466,0.740140282316133,0.259859717683867,0.242425202008106,0.132171840174124,0.944098241394386,0.381825083402578,0.961113175127654,0.469457222518598,0.268915048800409,0.986462040233904,0.668232099453326,0.648203031848209,0.0252320367066578,0.265948413298184,0.470273719077076,0.538390141199185,0.3135528517887,0.829483792876132,0.132171840174124,0.584398618450769,0.724852102373913,0.360560808042505,0.408747685967455,0.0226560360515627,0.823779215488551,0.32341993227601,0.833535782294348
"16",0.888664297375478,0.752048569559861,0.917384169562461,0.897486232453957,0.779327270626897,0.966655662725931,0.95437543825929,0.530853395154602,0.0251395490486175,0.300204877275974,0.699795122724026,0.805383461596549,0.452248505083844,0.826614706585055,0.962557197163327,0.126597115182817,0.589575991748087,0.547261571452056,0.0887383063670274,0.547751494916156,0.891369831653934,0.533330405189581,0.117320499562968,0.846433670725673,0.153566329274327,0.302862014321188,0.102513767546043,0.300204877275974,0.709745034043717,0.920901954944866,0.313775975431124,0.950228788889945,0.649233217599638,0.989181089250504,0.985385574729256,0.504717825911577,0.504141006063925,0.0168163266358566,0.914226466788278,0.974860450951383,0.387135907043607,0.102513767546043,0.0263766990311255,0.690931732571974,0.297205490663558,0.0131441784874558,0.477152046106465,0.994188216629632,0.491787956794724,0.171668340917677
"17",0.972893255076915,0.931686580708471,0.980365692397281,0.840868590632454,0.942693250215591,0.945938678971509,0.926607975932414,0.386770995144634,0.828027332900092,0.825129126664251,0.174870873335749,0.962407665959053,0.856355597032234,0.302379574383571,0.896172390930689,0.614537793520697,0.940477163949512,0.93004799598949,0.517162266581211,0.143644402967766,0.973612744268514,0.451083675259692,0.00819749519197641,0.578683203551918,0.421316796448082,0.330841047844813,0.159131409367546,0.825129126664251,0.946398204158137,0.948271421626684,0.647257127193981,0.418545209569857,0.953179626739719,0.78744641570956,0.756012286434509,0.0847925840324644,0.167200031167254,0.312076058910732,0.613707796087756,0.171972667099908,0.487833304759471,0.159131409367546,0.418111891476212,0.590231588361714,0.411989935813408,0.261047623171712,0.0766138240165384,0.88715003158723,0.247568785678595,0.431153140263632
"18",0.888529925217286,0.751795366446217,0.917281233260936,0.53846158599481,0.784576067405818,0.794375499859327,0.735976704475306,0.490468666001336,0.845083799678832,0.511150603881106,0.488849396118894,0.859102184103462,0.592475071316585,0.661702458825933,0.838565328735086,0.261062217671582,0.777843815636623,0.746597029836206,0.19182328266128,0.407524928683415,0.891238325194445,0.649389989129176,0.00758872823294295,0.624479121994227,0.375520878005773,0.402450978524154,0.46153841400519,0.511150603881106,0.811523903203449,0.811559486463285,0.602470741416518,0.46428274223581,0.818557180251633,0.815090624941035,0.783444856294205,0.294825758051222,0.151678281411759,0.273672900866042,0.799037445721096,0.154916200321168,0.468618716564775,0.46153841400519,0.373749511651606,0.716244963848897,0.760388212244747,0.226853145387091,0.272418256066767,0.901754298652624,0.333568859379739,0.674469541292638
"19",0.896477870785668,0.76693535908247,0.923356008984761,0.512179951183498,0.797712073804871,0.776621100112158,0.714989064966594,0.479693556861971,0.215394079452381,0.580977331381291,0.419022668618709,0.910157888251779,0.766337010310963,0.595972909790019,0.5511564123371,0.319020235252298,0.822783651275799,0.796201657823419,0.239389532113191,0.233662989689037,0.899015106643419,0.777737447889163,0.0365612743144271,0.105389390373603,0.894610609626397,0.510730126738312,0.487820048816502,0.580977331381291,0.906656560053125,0.805088648265075,0.955344774879503,0.169170694658533,0.856777586756558,0.549568347837252,0.553858972065172,0.23971597415211,0.224546258600739,0.615936619891326,0.483048423518881,0.784605920547619,0.445673344485588,0.487820048816502,0.717529253525924,0.814729846002153,0.779065779672951,0.555331753934447,0.220189110343051,0.759015597280037,0.581679421244189,0.115369786974043
"20",0.740285419875487,0.519952154909531,0.798606560864475,0.050452315248549,0.572102115913733,0.149617602836375,0.11265069668538,0.320788162528653,0.449212975800037,0.874449197901413,0.125550802098587,0.806993574397369,0.62304919003509,0.226990403049377,0.528816423414863,0.70178637340873,0.958885822638439,0.951515808888227,0.612555684446986,0.37695080996491,0.745564303560166,0.693767827731297,0.0146895982388614,0.665828187717125,0.334171812282875,0.288411452554247,0.949547684751451,0.874449197901413,0.830369287087643,0.469009314067847,0.558480619147745,0.160502014681697,0.967794315504305,0.536965046991735,0.544411530014847,0.0590595105619187,0.163397427598005,0.630722577495984,0.594952507993485,0.550787024199963,0.573755189292696,0.949547684751451,0.73011777068352,0.810996688791393,0.98585177764891,0.570825178354183,0.0532185292104186,0.75196700358184,0.960019234567881,0.206364126177505
"21",0.908143800305253,0.789776193129577,0.93222203508507,0.892795572755858,0.818071867418159,0.965006543510597,0.95214903749619,0.510189429170104,0.789955988759175,0.374208197230473,0.625791802769527,0.61918659671894,0.154587419470772,0.773767010682116,0.971188396721387,0.168083640651069,0.66692943261206,0.627552062898227,0.119516008329223,0.845412580529228,0.910423683911866,0.487509998473905,0.0562104662177081,0.906079376814887,0.0939206231851131,0.199020197688651,0.107204427244142,0.374208197230473,0.351300170392791,0.930533005366904,0.207131663073418,0.805155776208267,0.720670002377192,0.952404596673057,0.937775848736889,0.422322828426406,0.699419686172277,0.073235783311821,0.905280147642678,0.210044011240825,0.561435533089868,0.107204427244142,0.111242413726345,0.669558821517999,0.307749835484731,0.0579698455293911,0.395662189659817,0.974513336185496,0.44363154633902,0.0551006912719458
"22",0.931244839079031,0.837312870116848,0.949603647242533,0.528300315607339,0.856506272488685,0.787626268186689,0.727967059620145,0.360036038586761,0.979932677466422,0.804993327241391,0.195006672758609,0.711075187418396,0.251751020317897,0.331302439184859,0.868046261048824,0.582424800863752,0.932537374618193,0.920834155328573,0.483751773162677,0.748248979682103,0.932993657218422,0.565294992665174,0.00572604889531178,0.775727016851306,0.224272983148694,0.245637870074373,0.471699684392661,0.804993327241391,0.499110190729569,0.827146788822064,0.42151376946504,0.770834155846387,0.946838449759321,0.942329790150714,0.925257992495665,0.0957599098431974,0.16769634103323,0.0884904890006695,0.679683688046136,0.0200673225335777,0.732243605063589,0.471699684392661,0.133275274354106,0.760851094892109,0.767747816565029,0.0702858792092261,0.0866234104246334,0.969142907609383,0.546347605064511,0.801501753041521
"23",0.829217079929439,0.648507949730185,0.871046574704795,0.41758061083965,0.68883949128387,0.703629280715087,0.631416184688186,0.539002880145132,0.885403092252091,0.385883796261624,0.614116203738376,0.612933899282709,0.183541618054733,0.764974393789385,0.52194528966016,0.175127772018816,0.677845334599947,0.639060067139128,0.124830157514188,0.816458381945267,0.833095904065056,0.710452935715463,0.0162976318573312,0.109860855853185,0.890139144146815,0.607734735108097,0.58241938916035,0.385883796261624,0.399680019333423,0.732457219769053,0.9533156718189,0.422672045649961,0.73053625223077,0.790075231245908,0.758576658138025,0.410281282981788,0.250039462950341,0.308452123529965,0.5569291871247,0.114596907747909,0.556087913078236,0.58241938916035,0.413997651533807,0.763032141927,0.837762467801713,0.257794190430158,0.383875667690167,0.888539317511155,0.11187990102917,0.320807955227792
"24",0.812723635391071,0.622507311808868,0.857900567166952,0.415943377884105,0.66281770317503,0.702222745449456,0.629847224512774,0.570336274045213,0.822098921285942,0.335302903549746,0.664697096450254,0.756346919419377,0.414140244945884,0.802151694365185,0.73364081204628,0.145621700014063,0.628138250767708,0.587014650143586,0.102742858628936,0.585859755054116,0.816894340776755,0.821603151393368,0.0105977867412084,0.427618309156969,0.572381690843031,0.561064188632606,0.584056622115895,0.335302903549746,0.676746562018224,0.723044857204803,0.77134994340244,0.706708390032873,0.685183283172696,0.921773325881009,0.900368638061846,0.464272629571624,0.203196152750589,0.119346795728527,0.786562218329687,0.177901078714058,0.425228648516685,0.584056622115895,0.176720239430118,0.879552889653765,0.838675867109769,0.0954590962791578,0.436966936344261,0.958207298201968,0.739146499428898,0.403810126939788
"25",0.64635148666841,0.409855781300311,0.71772310985235,0.215859100688249,0.452275548359322,0.476864250356732,0.396767414785233,0.594223589568584,0.610959113808349,0.185689415317029,0.814310584682971,0.840195238642612,0.961356522981077,0.899688331455022,0.593403677821506,0.0715359755890683,0.432973109376235,0.391185538048691,0.0492153329010411,0.0386434770189226,0.652643776123438,0.777394060652704,0.00258079625320027,0.355821926845238,0.644178073154762,0.689134589534909,0.784140899311751,0.185689415317029,0.986609162871051,0.533080068797027,0.820231866402446,0.061290051555261,0.495931715244406,0.351153730437398,0.413278183671608,0.65719427736879,0.0211485675229381,0.833371028692814,0.788472644119618,0.389040886191651,0.203596985433645,0.784140899311751,0.887914311917721,0.503296770024353,0.930792217901885,0.795696316043393,0.631926030942469,0.641202064873876,0.229114502901211,0.780737572815269
"26",0.801262627514517,0.605062209262961,0.848689580184837,0.943022729130462,0.597612309558568,0.982080638816227,0.975336261556315,0.647654189682059,0.799989640014246,0.0846878648735583,0.915312135126442,0.844537691614465,0.728695383062586,0.956718869043519,0.988509070798467,0.0303141487396832,0.236537446584917,0.206794295346881,0.0205705688850748,0.271304616937414,0.805627529511313,0.458649712185746,0.0110550641331064,0.973908266983926,0.0260917330160737,0.10267827740114,0.0569772708695383,0.0846878648735583,0.888325467194929,0.872314559767099,0.0632498285121121,0.901094319298864,0.285304420247954,0.977668220342061,0.970145794522088,0.825323860282999,0.191263667628883,0.0346022022097645,0.981721620098989,0.200010359985754,0.126791791945705,0.0569772708695383,0.0537216506371018,0.515717047359144,0.182801966961533,0.0271534515939369,0.808843790878022,0.988016110270999,0.429213718743995,0.869873248506337
"27",0.6974339807266,0.466925076414653,0.762287860488217,0.333004957064986,0.496631509052834,0.623100317553896,0.543982283296115,0.570729142736013,0.712487039389089,0.158215121366084,0.841784878633916,0.734551433649837,0.49193625873886,0.915835909568109,0.821481267766082,0.0597130988407384,0.38626642033021,0.346234129244205,0.040918849389201,0.50806374126114,0.703234689906501,0.521542341478841,0.00689242390438807,0.973527938593179,0.026472061406821,0.0935401831023891,0.666995042935014,0.158215121366084,0.741442248702777,0.618706862592155,0.064136125831605,0.821288963314146,0.447796938179727,0.956938740883745,0.943480613246643,0.699331863295077,0.128365595551561,0.0663421571349376,0.967786437814722,0.287512960610911,0.244297146407697,0.666995042935014,0.101161762447252,0.433652803325445,0.881172982653524,0.0524318930297465,0.67563660896349,0.97693282406893,0.0851004605647177,0.729363864753395
"28",0.865406713177444,0.709579055298951,0.899447209577779,0.537546909647062,0.745169377033067,0.793773751632273,0.735261011077538,0.526892694790584,0.281875631771982,0.410218306351453,0.589781693648547,0.500500725900639,0.068880558712408,0.746221945558043,0.640433374743273,0.190289872502945,0.699616489902667,0.66214590516953,0.136357476544194,0.931119441287592,0.868593850708005,0.846629229567491,0.0301130169146172,0.18846559128724,0.81153440871276,0.579459614303621,0.462453090352938,0.410218306351453,0.17971528669312,0.799681544754978,0.915628861581796,0.703193285269663,0.750059546587427,0.920574923944661,0.898943746224227,0.385945481740943,0.264202402867713,0.12113450583591,0.624056044627566,0.718124368228018,0.640379632524678,0.462453090352938,0.179192484582954,0.971212054196167,0.761058052126674,0.0969283724497159,0.360149584171061,0.95757061326695,0.948794026393443,0.405027969740331
"29",0.751606135769466,0.534842250135395,0.808044294805208,0.386209094664082,0.56983679587494,0.675699589349786,0.600544614077085,0.61202100605793,0.250854885205627,0.212659644661471,0.787340355338529,0.66411752522333,0.29966874839738,0.883342184309087,0.783597186828972,0.0836288870605876,0.474912988921401,0.432162683318352,0.0577697895691098,0.70033125160262,0.756730532864634,0.693715059104059,0.0205498691058732,0.628204197622836,0.371795802377164,0.542256701807959,0.613790905335918,0.212659644661471,0.558939753092918,0.675351229730016,0.598652559370299,0.332261201459914,0.538181828636497,0.725157634755981,0.697744181815816,0.618106044859,0.135589790230759,0.396228682019056,0.884641354328993,0.749145114794374,0.349533957303371,0.613790905335918,0.509673357586867,0.717264121291777,0.854735435115021,0.338205079188795,0.591746420412963,0.854158197074053,0.225338265299797,0.859128220938146
"30",0.941605051371288,0.859694511014243,0.957324277454577,0.536645032931119,0.874342985403133,0.793179312085583,0.734554312538517,0.329270648981465,0.993096165824681,0.888795825885609,0.111204174114391,0.942882896025487,0.832765842089429,0.203753217521627,0.870764300368919,0.729765834837247,0.963981343369328,0.957484239200646,0.644668165204406,0.167234157910571,0.94310645220231,0.508786717287946,0.00364026388296579,0.776423736941069,0.223576263058931,0.23131846613289,0.463354967068881,0.888795825885609,0.936499040720024,0.834890844262299,0.420536486269413,0.106365645769984,0.97181820367771,0.446618016333351,0.479089472431703,0.0518602058222114,0.0811735882750665,0.732870291391516,0.606912588541168,0.00690383417531848,0.507753894527544,0.463354967068881,0.812926123818996,0.606748777951626,0.761717078925829,0.681165928048736,0.046695900352179,0.700005532671033,0.471393866231665,0.849499426083639
"31",0.828461862279558,0.647293521252464,0.870447431544193,0.369879598729312,0.689082543873295,0.660297518535778,0.5837718971515,0.499445342821987,0.527356822276488,0.435239877784625,0.564760122215375,0.797931392221594,0.492533807875589,0.726314555243274,0.815104873875009,0.206595806763265,0.720719127932567,0.684694562098002,0.148891753155331,0.507466192124411,0.832354371147353,0.684615378317027,0.00885184247328879,0.815429861424491,0.184570138575509,0.296514289177774,0.630120401270688,0.435239877784625,0.741900308829724,0.71043048134622,0.363244064319115,0.318724119802937,0.768789584549021,0.713912573951968,0.687697634649456,0.361941627201763,0.109565316595416,0.411071354206538,0.87009385094259,0.472643177723512,0.463291599573131,0.630120401270688,0.525069966317598,0.717727490788866,0.863148846475136,0.352141894004326,0.336869945095187,0.848179392356953,0.565974805038422,0.969821381382644
"32",0.907822014295567,0.789136028399868,0.931978280782201,0.648592005250975,0.818798247006487,0.859387210517619,0.815155836798099,0.433518938701101,0.627831192687154,0.513448090525344,0.486551909474656,0.435452417824051,0.014835452195257,0.659640968042332,0.91330380301743,0.262840008719969,0.779428767979052,0.748332782503252,0.19325287982703,0.985164547804743,0.910109094119798,0.464308179227634,0.0445353806765649,0.844078465132043,0.155921534867957,0.248091664362138,0.351407994749025,0.513448090525344,0.0426944784539487,0.860183034124507,0.31766612786817,0.19898969004862,0.819918913559724,0.58973555174665,0.584633773812651,0.292917589090034,0.395887508896831,0.567937506099035,0.84873066184093,0.372168807312846,0.757067861706076,0.351407994749025,0.675538528773904,0.567835031540695,0.667323408169136,0.505835203016447,0.270599461461698,0.781228547275522,0.0747500024735928,0.205981893464923
"33",0.471200131227467,0.252952194522652,0.553501475441089,0.225107840029523,0.22733589505472,0.490303569495336,0.409717330446743,0.683804191467067,0.943365915678442,0.00654896721243847,0.993451032787562,0.429517363996711,0.194319714326411,0.996787145362125,0.570976608274236,0.00222240115844775,0.0215975302618057,0.0182361909405587,0.0014941635826384,0.805680285673589,0.478092426228311,0.910387954430201,0.0330468860995745,0.299851362127811,0.700148637872189,0.901563951579177,0.774892159970477,0.00654896721243847,0.416672989302954,0.401552008893731,0.85475341649438,0.35111358971335,0.0276555271517456,0.74008647237818,0.711294656365917,0.985144626865228,0.33830100065335,0.376358916026244,0.790653099300393,0.0566340843215585,0.0265197113699257,0.774892159970477,0.488719535302813,0.923771560899926,0.927243921944854,0.319704301902838,0.983440537110389,0.862082501360591,0.751454030396417,0.0244001273531467
